metrics_int_fid,metrics_int_fid_clip,metrics_int_inception_score,metrics_int_kid,metrics_nvidia_fid,metrics_nvidia_kid,metrics_nvidia_precision,metrics_nvidia_recall,experiment_name,subfolder
20.409540546709366,7.078468973382229,"[7.561639417207156, 0.0]",0.008807685743243254,16.75741264815195,0.007465558593593587,0.7912600040435791,0.25492000579833984,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-5-0.5-mask
26.550336608577936,6.681238126804651,"[7.2215950209668085, 0.0]",0.012830325197697707,22.669207160377457,0.011202228368368374,0.7074199914932251,0.2741999924182892,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-7-0.5-half-half
25.894014650093254,6.595575304580251,"[7.229877605460575, 0.0]",0.012119061784284277,21.923103300584643,0.010460868253253238,0.7191600203514099,0.2665199935436249,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-7-0.5-img
27.87577083024439,6.766922408784659,"[7.208850434462146, 0.0]",0.013112722612612634,24.382360298140405,0.011796072207207185,0.7065799832344055,0.2650800049304962,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-7-0.5-mask
237.44587240757212,49.14577618106145,"[3.208836339314397, 0.0]",0.15150559310560566,262.55862307561426,0.16889266571571582,0.4220600128173828,0.0037400000728666782,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-500-1-0.5-average
255.64030386346803,52.31211839773991,"[2.6984660722614286, 0.0]",0.1939547026301301,277.9427783996531,0.2219933477552553,0.11680000275373459,0.014360000379383564,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-500-1-0.5-half-half
269.77305026079364,52.63831235916211,"[1.6030643311162251, 0.0]",0.2273324937737738,286.59554066883913,0.26230367063813814,0.9667999744415283,0.004980000201612711,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-500-1-0.5-img
233.67073597557226,48.83734769539265,"[3.010147329389996, 0.0]",0.16815096135635638,252.36801790097599,0.19075300943693696,0.1737000048160553,0.006320000160485506,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-500-1-0.5-mask
34.988540235378025,8.300649534321053,"[6.717064552669673, 0.0]",0.01972688611861864,32.29698519572746,0.01943091944944947,0.5700399875640869,0.22078000009059906,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-500-10-0.5-half-half
175.35491962183335,27.930366644402355,"[2.6834482578861696, 0.0]",0.15633183175675677,148.59299960869998,0.1336167808008008,0.6000199913978577,0.007040000054985285,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-10-3-0.5-mask
43.59297745532075,16.70826100740028,"[6.455057220988246, 0.0]",0.019555002404904896,40.097076287816975,0.018692424199199205,0.8092600107192993,0.07056000083684921,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-2-0.5-mask
37.46696795284083,9.207244398984479,"[6.681554933768613, 0.0]",0.021284914607107096,34.85150233500355,0.020855398948948924,0.5425199866294861,0.20618000626564026,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-1000-10-0.5-mask
53.12586521775114,14.884133702465576,"[5.662662147054463, 0.0]",0.03692283569319321,41.81174762171416,0.0313786045995996,0.8344600200653076,0.14630000293254852,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-25-2-0.5-half-half
182.9794819500675,41.64159686802047,"[3.724530519045274, 0.0]",0.11284191379629628,194.33503336082043,0.12431440902152162,0.34125998616218567,0.013399999588727951,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-1-0.5-mask
34.41841918560107,14.19781561955326,"[6.453128955678513, 0.0]",0.018998588158158178,27.875114593353796,0.01648459034284285,0.8647000193595886,0.12042000144720078,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-50-2-0.5-img
32.92365050879886,7.772958909126629,"[6.8223359363909815, 0.0]",0.017726744494494483,30.337189453330797,0.017445914164164147,0.5795400142669678,0.24048000574111938,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-500-10-0.5-img
27.91637386059716,11.957916379233964,"[7.208111455809739, 0.0]",0.011038237745245228,24.468712522083482,0.009860774847347348,0.8326200246810913,0.1398400068283081,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-3-0.5-half-half
28.86797823691097,12.095983023504047,"[7.260882065278726, 0.0]",0.01212581112862863,25.114605451330824,0.010727363325825842,0.8660600185394287,0.13057999312877655,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-3-0.5-img
26.584249698030987,11.39430706481707,"[7.376367100561824, 0.0]",0.01044298450950952,23.308886446660075,0.00934581891891892,0.840939998626709,0.14059999585151672,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-3-0.5-mask
16.433032831252774,6.776421183820233,"[7.905646962007462, 0.0]",0.005231651486486476,13.857561512729074,0.0040868259909909565,0.7979599833488464,0.26194000244140625,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-5-0.5-half-half
16.92593276172431,7.002742817300117,"[7.8082376702539955, 0.0]",0.00580099216966963,14.152678311915341,0.004367644714714693,0.8087000250816345,0.25714001059532166,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-5-0.5-img
16.71156417431149,6.634986375558206,"[7.813971630678223, 0.0]",0.0053567237237237076,14.351533899130565,0.004379245570570583,0.7971400022506714,0.25297999382019043,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-5-0.5-mask
19.488834372041424,5.53479613208124,"[7.657624901735063, 0.0]",0.007747000720720734,16.962891991179085,0.00659197473723722,0.7102000117301941,0.290120005607605,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-7-0.5-half-half
19.293022047661736,5.587356068853566,"[7.653832222653657, 0.0]",0.0077315318043043495,16.621473701691897,0.006369023848848833,0.7246800065040588,0.2878600060939789,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-7-0.5-img
20.522888092012067,5.609039727848398,"[7.621801270082771, 0.0]",0.008258564907407425,18.334521402779185,0.007359886293793798,0.7116000056266785,0.2819400131702423,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-100-7-0.5-mask
283.0548020480103,56.31148208406923,"[2.461586347891316, 0.0]",0.22562892528528533,307.16687255654637,0.2546826759559559,0.061900001019239426,0.010979999788105488,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-1000-1-0.5-half-half
305.8167303881494,57.181137842726216,"[1.39368431711003, 0.0]",0.2629818562237238,324.7547250839734,0.30483487620370386,0.980400025844574,0.0015999999595806003,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-1000-1-0.5-img
266.42315955687155,53.424278992456586,"[2.6455305801843663, 0.0]",0.20779327909159162,288.21952225965094,0.2329259601626627,0.09204000234603882,0.004780000075697899,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-1000-1-0.5-mask
38.48204245575363,9.37742550772262,"[6.524157438733312, 0.0]",0.022621240693193174,35.30583185783933,0.02206237838838838,0.5565599799156189,0.21225999295711517,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-1000-10-0.5-half-half
35.63982111840312,8.624632836411699,"[6.61227951967077, 0.0]",0.019903175060060077,32.71228615928584,0.019619929214214238,0.5740600228309631,0.23095999658107758,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-1000-10-0.5-img
33.623360699790055,7.6382265975643335,"[6.926781715310428, 0.0]",0.018494780300300308,31.242314391541385,0.01829606903403403,0.5776399970054626,0.23919999599456787,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-10-0.5-half-half
31.60099585924928,7.124816438926402,"[6.993505860368764, 0.0]",0.016565830405405418,29.263668945363655,0.01623007864364366,0.5928000211715698,0.25255998969078064,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-10-0.5-img
33.89968646122156,7.548815533895436,"[7.035338383991683, 0.0]",0.01776051045295298,32.13440213812019,0.01776754551051051,0.5709599852561951,0.24155999720096588,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-10-0.5-mask
74.96114157283995,23.515753232292354,"[5.794064358838715, 0.0]",0.03338678397897899,73.74948228161375,0.033752462089589604,0.7116199731826782,0.03017999976873398,cifar10_RGB_8_bits_1000_steps_quad_weights_ones_weights_mask_ones_adamw_lr_1e-4_bs_256_CFG_0.1_2ways,samples-ema-250-2-0.5-half-half
